attribute_name,transformed_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance,match_type,matched_to_term,term_or_lo,matched_term_URL,matched_to_word,matched_word_example_URL,unmatched_words
ControlSystemType,Control System Type,66902,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.AdvancedPowerStrip.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,66903,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.AdvancedPowerStrip.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66904,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.AdvancedPowerStrip.ControlSystemType.Analog.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Digital,Digital,66905,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.AdvancedPowerStrip.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66906,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.AdvancedPowerStrip.ControlSystemType.Digital.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Pneumatic,Pneumatic,66907,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.AdvancedPowerStrip.ControlSystemType.Pneumatic,55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,Pneumatic,,,https://bedes.lbl.gov/node/55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,1.0,Term-to-List-Option Match,,,,,,
Other,Other,66908,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.AdvancedPowerStrip.ControlSystemType.Other,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1.0,Term-to-List-Option Match,,,,,,
OtherCommunicationProtocolName,Other Communication Protocol Name,66909,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.AdvancedPowerStrip.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word","Other,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239","Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
OtherControlStrategyName,Other Control Strategy Name,66910,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.AdvancedPowerStrip.OtherControlStrategyName,,,,,,,Words: all Term,"Control Strategy,  Other,  Name","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
Manual,Manual,66911,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual,ae5157b0-93b8-435a-a983-6ed25df7973e,Manual,,Manual operation of on and off switch.,https://bedes.lbl.gov/node/ae5157b0-93b8-435a-a983-6ed25df7973e,1.0,Term-to-List-Option Match,,,,,,
ControlStrategy,Control Strategy,66912,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
ControlSystemType,Control System Type,66913,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,66914,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66915,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.ControlSystemType.Analog.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Digital,Digital,66916,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66917,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.ControlSystemType.Digital.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Pneumatic,Pneumatic,66918,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.ControlSystemType.Pneumatic,55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,Pneumatic,,,https://bedes.lbl.gov/node/55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,1.0,Term-to-List-Option Match,,,,,,
Other,Other,66919,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.ControlSystemType.Other,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1.0,Term-to-List-Option Match,,,,,,
OtherCommunicationProtocolName,Other Communication Protocol Name,66920,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word","Other,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239","Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
OtherControlStrategyName,Other Control Strategy Name,66921,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Manual.OtherControlStrategyName,,,,,,,Words: all Term,"Control Strategy,  Other,  Name","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
Timer,Timer,66922,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer,63f2f2f0-b4d9-43f6-bf87-2d6df1ac06e3,Timer,,,https://bedes.lbl.gov/node/63f2f2f0-b4d9-43f6-bf87-2d6df1ac06e3,1.0,Term-to-List-Option Match,,,,,,
ControlStrategy,Control Strategy,66923,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
ControlSystemType,Control System Type,66924,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,66925,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66926,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.ControlSystemType.Analog.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Digital,Digital,66927,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66928,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.ControlSystemType.Digital.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Pneumatic,Pneumatic,66929,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.ControlSystemType.Pneumatic,55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,Pneumatic,,,https://bedes.lbl.gov/node/55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,1.0,Term-to-List-Option Match,,,,,,
Other,Other,66930,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.ControlSystemType.Other,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1.0,Term-to-List-Option Match,,,,,,
OtherCommunicationProtocolName,Other Communication Protocol Name,66931,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word","Other,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239","Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
OtherControlStrategyName,Other Control Strategy Name,66932,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Timer.OtherControlStrategyName,,,,,,,Words: all Term,"Control Strategy,  Other,  Name","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
Thermostat,Thermostat,66933,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat,069e6b66-5850-48bb-ae29-856457388eb1,Thermostat,,"A thermostat is a device that automatically regulates temperature, or that activates a device when the temperature reaches a certain point.",https://bedes.lbl.gov/node/069e6b66-5850-48bb-ae29-856457388eb1,1.0,Term-to-List-Option Match,,,,,,
ControlStrategy,Control Strategy,66934,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
ControlSystemType,Control System Type,66935,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,66936,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66937,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.ControlSystemType.Analog.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Digital,Digital,66938,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66939,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.ControlSystemType.Digital.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Pneumatic,Pneumatic,66940,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.ControlSystemType.Pneumatic,55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,Pneumatic,,,https://bedes.lbl.gov/node/55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,1.0,Term-to-List-Option Match,,,,,,
Other,Other,66941,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.ControlSystemType.Other,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1.0,Term-to-List-Option Match,,,,,,
OtherCommunicationProtocolName,Other Communication Protocol Name,66942,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word","Other,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239","Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
OtherControlStrategyName,Other Control Strategy Name,66943,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Thermostat.OtherControlStrategyName,,,,,,,Words: all Term,"Control Strategy,  Other,  Name","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
OtherControlTechnology,Other Control Technology,66944,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology,,,,,,,Words: all Term,"Control Technology,  Other","Term,  List-Option","https://bedes.lbl.gov/node/9f25b506-119d-4216-950e-8c2530512ce9, https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455",,,
ControlStrategy,Control Strategy,66945,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.ControlStrategy,8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,Control Strategy,Controls and Operations,Control logic or strategy that is programed into the system.,https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40,1.0,Term-to-Term Match,,,,,,
ControlSystemType,Control System Type,66946,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.ControlSystemType,,,,,,,"Words: Term, Word",System,List-Option,https://bedes.lbl.gov/node/17088d19-ae84-4a27-8905-add18338ebef,"Control,  Type","https://bedes.lbl.gov/node/68c9b062-aeb0-4f0a-9a3c-3769bcaaddf4, https://bedes.lbl.gov/node/de020bd3-d8df-47d9-a283-07ff78275c84",
Analog,Analog,66947,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.ControlSystemType.Analog,0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,Analog,,"A television product which has an NTSC, PAL, or SECAM tuner, and may have analog video inputs (e.g., composite video, component video, S-video, RGB).",https://bedes.lbl.gov/node/0d90d2be-5b21-4e9f-9e40-b5aa0909d8e2,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66948,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.ControlSystemType.Analog.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Digital,Digital,66949,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.ControlSystemType.Digital,0e420d91-142d-4794-89df-dadee4178a88,Digital,,"A television product which has at least one digital tuner or at least one digital video input (e.g., HDMI). Products with an analog tuner and both analog and digital inputs are considered digital products under this specification.",https://bedes.lbl.gov/node/0e420d91-142d-4794-89df-dadee4178a88,1.0,Term-to-List-Option Match,,,,,,
CommunicationProtocol,Communication Protocol,66950,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.ControlSystemType.Digital.CommunicationProtocol,,,,,,,Words: all Word,,,,"Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
Pneumatic,Pneumatic,66951,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.ControlSystemType.Pneumatic,55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,Pneumatic,,,https://bedes.lbl.gov/node/55ffb6cf-74d4-4abe-b8ce-f9a9d82e097f,1.0,Term-to-List-Option Match,,,,,,
Other,Other,66952,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.ControlSystemType.Other,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1.0,Term-to-List-Option Match,,,,,,
OtherCommunicationProtocolName,Other Communication Protocol Name,66953,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.ControlSystemType.Other.OtherCommunicationProtocolName,,,,,,,"Words: Term, Word","Other,  Name","List-Option,  List-Option","https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239","Communication,  Protocol","https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc, https://bedes.lbl.gov/node/73ab9964-1cf9-46eb-a102-4e7131e52acc",
OtherControlTechnologyName,Other Control Technology Name,66954,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.OtherControlTechnologyName,,,,,,,Words: all Term,"Control Technology,  Other,  Name","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/9f25b506-119d-4216-950e-8c2530512ce9, https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
OtherControlStrategyName,Other Control Strategy Name,66955,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.OtherControlTechnology.OtherControlStrategyName,,,,,,,Words: all Term,"Control Strategy,  Other,  Name","Term,  List-Option,  List-Option","https://bedes.lbl.gov/node/8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40, https://bedes.lbl.gov/node/c74c8cd6-1e51-4fe0-acfb-74edd82e5455, https://bedes.lbl.gov/node/7f7a2ada-00a2-4354-9c71-18c024765239",,,
Occupancy,Occupancy,66956,BuildingSync.Facilities.Facility.Systems.HVACSystems.HVACSystem.HeatingAndCoolingSystems.HeatingSources.HeatingSource.Controls.Control.Occupancy,a9b0e70c-ca83-42e4-9de0-d5dc87953dc9,Occupancy,,"Construction is complete and the building is occupied. Actual operational performance is tracked and can be used to benchmark and retro-commission the building. Energy analysis can be used to assist commissioning, fault-detection and diagnosis, and in building control.",https://bedes.lbl.gov/node/a9b0e70c-ca83-42e4-9de0-d5dc87953dc9,1.0,Term-to-List-Option Match,,,,,,
