attribute_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance
ClimateZone,15,Audits.Audit.Sites.Site.ClimateZoneType.BuildingAmerica.ClimateZone,af2178d7-3ed1-456d-af87-3decc69dd233,Climate Zone,Premises,"Based on the Climate Zone Type term, this is the climate zone designation. For example, if the Climate Zone Type is ASHRAE, and the climate zone for this site fell into the Hot - Humid zone, this term would have the value of ""2A"".",https://bedes.lbl.gov/node/af2178d7-3ed1-456d-af87-3decc69dd233,0.9833333333333333
CBECS,16,Audits.Audit.Sites.Site.ClimateZoneType.CBECS,,,,,,
ClimateZone,17,Audits.Audit.Sites.Site.ClimateZoneType.CBECS.ClimateZone,af2178d7-3ed1-456d-af87-3decc69dd233,Climate Zone,Premises,"Based on the Climate Zone Type term, this is the climate zone designation. For example, if the Climate Zone Type is ASHRAE, and the climate zone for this site fell into the Hot - Humid zone, this term would have the value of ""2A"".",https://bedes.lbl.gov/node/af2178d7-3ed1-456d-af87-3decc69dd233,0.9833333333333333
DOE,18,Audits.Audit.Sites.Site.ClimateZoneType.DOE,,,,,,
ClimateZone,19,Audits.Audit.Sites.Site.ClimateZoneType.DOE.ClimateZone,af2178d7-3ed1-456d-af87-3decc69dd233,Climate Zone,Premises,"Based on the Climate Zone Type term, this is the climate zone designation. For example, if the Climate Zone Type is ASHRAE, and the climate zone for this site fell into the Hot - Humid zone, this term would have the value of ""2A"".",https://bedes.lbl.gov/node/af2178d7-3ed1-456d-af87-3decc69dd233,0.9833333333333333
Other,20,Audits.Audit.Sites.Site.ClimateZoneType.Other,,,,,,
ClimateZone,21,Audits.Audit.Sites.Site.ClimateZoneType.Other.ClimateZone,af2178d7-3ed1-456d-af87-3decc69dd233,Climate Zone,Premises,"Based on the Climate Zone Type term, this is the climate zone designation. For example, if the Climate Zone Type is ASHRAE, and the climate zone for this site fell into the Hot - Humid zone, this term would have the value of ""2A"".",https://bedes.lbl.gov/node/af2178d7-3ed1-456d-af87-3decc69dd233,0.9833333333333333
eGRIDRegionCode,22,Audits.Audit.Sites.Site.eGRIDRegionCode,1c03bd87-9df9-42e9-abf6-f16e2e3b3092,eGRID Region Code,Premises,The eGRID (Emissions and Generation Resource Database) region code associated with the data being described.,https://bedes.lbl.gov/node/1c03bd87-9df9-42e9-abf6-f16e2e3b3092,0.9764705882352941
WeatherDataStationID,23,Audits.Audit.Sites.Site.WeatherDataStationID,9bcb413f-f100-4f77-953c-5ebdad916148,Weather Data Station ID,Premises,"For an actual weather station, this is the ID assigned by NOAA. For hourly energy simulations, this is the six digit code associated with the hourly weather data, generally found in the name of the weather data file, as well as in the header of the data file.",https://bedes.lbl.gov/node/9bcb413f-f100-4f77-953c-5ebdad916148,0.9739130434782608
WeatherStationName,24,Audits.Audit.Sites.Site.WeatherStationName,848b9da6-495b-4d9d-85a5-29bf95733a73,Weather Station Name,Premises,"The name of the weather station associated with this premises, which could be used for simulations, weather normalization, anomaly resolution, etc. For simulations, this is usually the name of the weather file, but the name is also in the header of the data file (TMY, IWEC), such as USA_CO_Denver.Intl.AP.",https://bedes.lbl.gov/node/848b9da6-495b-4d9d-85a5-29bf95733a73,0.98
WeatherStationCategory,25,Audits.Audit.Sites.Site.WeatherStationCategory,93778e60-f5c0-450e-bfee-f0ff60085678,Weather Station Category,Premises,Describes the type of weather station used to specify the site's weather.,https://bedes.lbl.gov/node/93778e60-f5c0-450e-bfee-f0ff60085678,0.9833333333333333
Longitude,26,Audits.Audit.Sites.Site.Longitude,b263d4b0-0f00-48fd-a750-3e8d610bdb98,Longitude,Premises,"Distance measured in degrees east or west from an imaginary line (called the prime meridian) that goes from the North Pole to the South Pole and that passes through Greenwich, England.",https://bedes.lbl.gov/node/b263d4b0-0f00-48fd-a750-3e8d610bdb98,1.0
Latitude,27,Audits.Audit.Sites.Site.Latitude,913d4b10-bf26-4c0d-b662-699c339c3ad6,Latitude,Premises,Distance north or south of the equator measured in degrees up to 90 degrees.,https://bedes.lbl.gov/node/913d4b10-bf26-4c0d-b662-699c339c3ad6,1.0
Facilities,28,Audits.Audit.Sites.Site.Facilities,,,,,,
Facility,29,Audits.Audit.Sites.Site.Facilities.Facility,,,,,,
FacilityClassification,30,Audits.Audit.Sites.Site.Facilities.Facility.FacilityClassification,,,,,,
SpatialUnits,31,Audits.Audit.Sites.Site.Facilities.Facility.SpatialUnits,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,Spatial Unit Type,Premises,Unit type within the premises.,https://bedes.lbl.gov/node/d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.9127450980392157
SpatialUnitType,32,Audits.Audit.Sites.Site.Facilities.Facility.SpatialUnits.SpatialUnitType,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,Spatial Unit Type,Premises,Unit type within the premises.,https://bedes.lbl.gov/node/d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,0.9764705882352941
NumberOfUnits,33,Audits.Audit.Sites.Site.Facilities.Facility.SpatialUnits.NumberOfUnits,,,,,,
UnitDensity,34,Audits.Audit.Sites.Site.Facilities.Facility.SpatialUnits.UnitDensity,,,,,,
NAICSCode,35,Audits.Audit.Sites.Site.Facilities.Facility.NAICSCode,92597db5-170e-40a8-94d3-58c4fec2e147,NAICS Code,Premises,North American Industry Classification System code.,https://bedes.lbl.gov/node/92597db5-170e-40a8-94d3-58c4fec2e147,0.98
PubliclySubsidized,36,Audits.Audit.Sites.Site.Facilities.Facility.PubliclySubsidized,,,,,,
FederalBuilding,37,Audits.Audit.Sites.Site.Facilities.Facility.FederalBuilding,,,,,,
Agency,38,Audits.Audit.Sites.Site.Facilities.Facility.FederalBuilding.Agency,,,,,,
DepartmentRegion,39,Audits.Audit.Sites.Site.Facilities.Facility.FederalBuilding.DepartmentRegion,,,,,,
PortfolioManager,40,Audits.Audit.Sites.Site.Facilities.Facility.PortfolioManager,,,,,,
PMBenchmarkDate,41,Audits.Audit.Sites.Site.Facilities.Facility.PortfolioManager.PMBenchmarkDate,,,,,,
BuildingProfileStatus,42,Audits.Audit.Sites.Site.Facilities.Facility.PortfolioManager.BuildingProfileStatus,,,,,,
FederalSustainabilityChecklistCompletionPercentage,43,Audits.Audit.Sites.Site.Facilities.Facility.PortfolioManager.FederalSustainabilityChecklistCompletionPercentage,83a7940f-046b-4b7a-b4f4-382e156c0d9e,Federal Sustainability Checklist Completion Percentage,Premises,Percentage of the Federal High Performance sustainability Checklist that has been completed for federal building in Portfolio Manager.,https://bedes.lbl.gov/node/83a7940f-046b-4b7a-b4f4-382e156c0d9e,0.9851851851851852
NumberOfBusinesses,44,Audits.Audit.Sites.Site.Facilities.Facility.NumberOfBusinesses,,,,,,
FloorsAboveGrade,45,Audits.Audit.Sites.Site.Facilities.Facility.FloorsAboveGrade,,,,,,
FloorsBelowGrade,46,Audits.Audit.Sites.Site.Facilities.Facility.FloorsBelowGrade,,,,,,
ConditionedFloorsAboveGrade,47,Audits.Audit.Sites.Site.Facilities.Facility.ConditionedFloorsAboveGrade,,,,,,
ConditionedFloorsBelowGrade,48,Audits.Audit.Sites.Site.Facilities.Facility.ConditionedFloorsBelowGrade,,,,,,
UnconditionedFloorsAboveGrade,49,Audits.Audit.Sites.Site.Facilities.Facility.UnconditionedFloorsAboveGrade,,,,,,
UnconditionedFloorsBelowGrade,50,Audits.Audit.Sites.Site.Facilities.Facility.UnconditionedFloorsBelowGrade,,,,,,
BuildingAutomationSystem,51,Audits.Audit.Sites.Site.Facilities.Facility.BuildingAutomationSystem,,,,,,
HistoricalLandmark,52,Audits.Audit.Sites.Site.Facilities.Facility.HistoricalLandmark,,,,,,
AspectRatio,53,Audits.Audit.Sites.Site.Facilities.Facility.AspectRatio,a5be89a5-247c-49cf-8a37-c0ce3cbdc67d,Aspect Ratio,Global Terms,"The ratio of width to length, of a premises",https://bedes.lbl.gov/node/a5be89a5-247c-49cf-8a37-c0ce3cbdc67d,0.9833333333333333
Perimeter,54,Audits.Audit.Sites.Site.Facilities.Facility.Perimeter,5500e473-1357-4674-8677-60c490aee209,Perimeter,Global Terms,Length of a line forming the boundary around the premises,https://bedes.lbl.gov/node/5500e473-1357-4674-8677-60c490aee209,1.0
TotalExteriorAboveGradeWallArea,55,Audits.Audit.Sites.Site.Facilities.Facility.TotalExteriorAboveGradeWallArea,,,,,,
TotalExteriorBelowGradeWallArea,56,Audits.Audit.Sites.Site.Facilities.Facility.TotalExteriorBelowGradeWallArea,,,,,,
OverallWindowToWallRatio,57,Audits.Audit.Sites.Site.Facilities.Facility.OverallWindowToWallRatio,,,,,,
HeightDistribution,58,Audits.Audit.Sites.Site.Facilities.Facility.HeightDistribution,c819129f-1853-41e3-8373-6981f3dc7a88,Height Distribution,Premises,Description of height variations in the premises.,https://bedes.lbl.gov/node/c819129f-1853-41e3-8373-6981f3dc7a88,0.9894736842105263
HorizontalSurroundings,59,Audits.Audit.Sites.Site.Facilities.Facility.HorizontalSurroundings,9e7075e5-68f5-4b5b-b871-d2c3e1329ffe,Horizontal Surroundings,Envelope,Attachments to the outermost horizontal surfaces of the premises.,https://bedes.lbl.gov/node/9e7075e5-68f5-4b5b-b871-d2c3e1329ffe,0.9913043478260869
VerticalSurroundings,60,Audits.Audit.Sites.Site.Facilities.Facility.VerticalSurroundings,160cf3e7-6cd4-42a2-86c2-b239564304f9,Vertical Surroundings,Envelope,Attachments to the outermost vertical surfaces of the premises.,https://bedes.lbl.gov/node/160cf3e7-6cd4-42a2-86c2-b239564304f9,0.9904761904761905
Assessment,61,Audits.Audit.Sites.Site.Facilities.Facility.Assessment,61ea146e-87b7-4741-b7b1-a98e6e78180d,Assessment Tool,Premises,Tools that provide a performance ranking based on a peer group of similar buildings.,https://bedes.lbl.gov/node/61ea146e-87b7-4741-b7b1-a98e6e78180d,0.9333333333333333
AssessmentProgram,62,Audits.Audit.Sites.Site.Facilities.Facility.Assessment.AssessmentProgram,ad6bed68-892c-4078-870e-958b41953f8d,Assessment Program,Premises,"Program which issues energy labels, ratings, or sustainability certifications.",https://bedes.lbl.gov/node/ad6bed68-892c-4078-870e-958b41953f8d,0.9888888888888889
AssessmentLevel,63,Audits.Audit.Sites.Site.Facilities.Facility.Assessment.AssessmentLevel,3690b215-2550-4f3a-91f3-8714b0ef242d,Assessment Level,Premises,"Value from assessment programs that produce a descriptive (rather than numeric) rating, such as LEED or NGBS.",https://bedes.lbl.gov/node/3690b215-2550-4f3a-91f3-8714b0ef242d,0.9874999999999999
AssessmentValue,64,Audits.Audit.Sites.Site.Facilities.Facility.Assessment.AssessmentValue,aa5e89bc-2db3-4aeb-8018-35fdfb58923b,Assessment Value,Premises,"Value from assessment programs that produce a numeric metric, such as Energy Star Score, Home Energy Rating System (HERS) Index Score, Home Energy Score",https://bedes.lbl.gov/node/aa5e89bc-2db3-4aeb-8018-35fdfb58923b,0.9874999999999999
AssessmentYear,65,Audits.Audit.Sites.Site.Facilities.Facility.Assessment.AssessmentYear,4c521191-18e1-47c3-8992-0921c4b571ec,Assessment Year,Premises,Year the assessment qualifications for recognition were documented.,https://bedes.lbl.gov/node/4c521191-18e1-47c3-8992-0921c4b571ec,0.9866666666666667
AssessmentVersion,66,Audits.Audit.Sites.Site.Facilities.Facility.Assessment.AssessmentVersion,69cb8f56-8e45-4975-9dbb-6d46eaea26c2,Assessment Version,Premises,"Version of the assessment documentation, such as ""2.0""",https://bedes.lbl.gov/node/69cb8f56-8e45-4975-9dbb-6d46eaea26c2,0.9888888888888889
YearOfConstruction,67,Audits.Audit.Sites.Site.Facilities.Facility.YearOfConstruction,,,,,,
YearOccupied,68,Audits.Audit.Sites.Site.Facilities.Facility.YearOccupied,,,,,,
YearOfLastEnergyAudit,69,Audits.Audit.Sites.Site.Facilities.Facility.YearOfLastEnergyAudit,,,,,,
RetrocommissioningDate,70,Audits.Audit.Sites.Site.Facilities.Facility.RetrocommissioningDate,,,,,,
YearOfLatestRetrofit,71,Audits.Audit.Sites.Site.Facilities.Facility.YearOfLatestRetrofit,,,,,,
YearOfLastMajorRemodel,72,Audits.Audit.Sites.Site.Facilities.Facility.YearOfLastMajorRemodel,,,,,,
PercentOccupiedByOwner,73,Audits.Audit.Sites.Site.Facilities.Facility.PercentOccupiedByOwner,6508ba1f-00dc-4de9-90d1-f6d3b8be7e16,Percent Occupied By Owner,Contact,Percent of gross floor area that is occupied by the owner.,https://bedes.lbl.gov/node/6508ba1f-00dc-4de9-90d1-f6d3b8be7e16,0.976
NumberOfFacilitiesOnSite,74,Audits.Audit.Sites.Site.Facilities.Facility.NumberOfFacilitiesOnSite,,,,,,
OperatorType,75,Audits.Audit.Sites.Site.Facilities.Facility.OperatorType,,,,,,
Subsections,76,Audits.Audit.Sites.Site.Facilities.Facility.Subsections,,,,,,
Subsection,77,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection,,,,,,
YearOfConstruction,78,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.YearOfConstruction,,,,,,
FootprintShape,79,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FootprintShape,dc8cd762-b447-4c87-8a7b-1ccf451fbf06,Footprint Shape,Envelope,General shape of the premises outlined by the exterior walls. Illustrations will be added when the web version is developed.,https://bedes.lbl.gov/node/dc8cd762-b447-4c87-8a7b-1ccf451fbf06,0.9866666666666667
Story,80,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Story,,,,,,
ThermalZoneLayout,81,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZoneLayout,31a911ea-321d-46f8-af8b-a937c90790bc,Thermal Zone Layout,Global Terms,Type of zoning used for space conditioning,https://bedes.lbl.gov/node/31a911ea-321d-46f8-af8b-a937c90790bc,0.9789473684210527
PerimeterZoneDepth,82,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.PerimeterZoneDepth,5500e473-1357-4674-8677-60c490aee209,Perimeter,Global Terms,Length of a line forming the boundary around the premises,https://bedes.lbl.gov/node/5500e473-1357-4674-8677-60c490aee209,0.9
SideA1Orientation,83,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.SideA1Orientation,,,,,,
Sides,84,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides,,,,,,
Side,85,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side,,,,,,
SideNumber,86,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.SideNumber,,,,,,
SideLength,87,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.SideLength,,,,,,
WallID,88,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.WallID,,,,,,
WallArea,89,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.WallID.WallArea,,,,,,
WindowID,90,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.WindowID,,,,,,
FenestrationArea,91,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.WindowID.FenestrationArea,72b5b341-ba65-447b-a827-dd8b954db234,Fenestration,Envelope,"A premises component that contains of some type of transparent or translucent glazing material, as well as some type of framing or sash material. The Location term can be added to this term if there is a need to differentiate between interior and exterior fenestration products, or in any other way describe the location of the product.",https://bedes.lbl.gov/node/72b5b341-ba65-447b-a827-dd8b954db234,0.95
WindowToWallRatio,92,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.WindowID.WindowToWallRatio,386c6359-a381-4dbf-b2e0-c72069f7843c,Window To Wall Ratio,Envelope,"Ratio of total window area to total wall area, where the total wall area is calculated using the floor to floor height, rather than the floor to ceiling height.",https://bedes.lbl.gov/node/386c6359-a381-4dbf-b2e0-c72069f7843c,0.9700000000000001
PercentOfWindowAreaShaded,93,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.WindowID.PercentOfWindowAreaShaded,,,,,,
DoorID,94,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.DoorID,,,,,,
FenestrationArea,95,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.DoorID.FenestrationArea,72b5b341-ba65-447b-a827-dd8b954db234,Fenestration,Envelope,"A premises component that contains of some type of transparent or translucent glazing material, as well as some type of framing or sash material. The Location term can be added to this term if there is a need to differentiate between interior and exterior fenestration products, or in any other way describe the location of the product.",https://bedes.lbl.gov/node/72b5b341-ba65-447b-a827-dd8b954db234,0.95
ThermalZoneID,96,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.Sides.Side.ThermalZoneID,,,,,,
RoofID,97,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.RoofID,,,,,,
RoofArea,98,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.RoofID.RoofArea,,,,,,
RoofInsulatedArea,99,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.RoofID.RoofInsulatedArea,,,,,,
SkylightID,100,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.RoofID.SkylightID,,,,,,
PercentSkylightArea,101,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.RoofID.SkylightID.PercentSkylightArea,1cc713a8-83d7-420a-9438-34d94b36f8e2,Percent Skylight Area,Envelope,The percent of the skylight area relative to the roof area.,https://bedes.lbl.gov/node/1cc713a8-83d7-420a-9438-34d94b36f8e2,0.9809523809523809
CeilingID,102,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.CeilingID,,,,,,
CeilingArea,103,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.CeilingID.CeilingArea,,,,,,
CeilingInsulatedArea,104,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.CeilingID.CeilingInsulatedArea,,,,,,
ThermalZoneID,105,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.CeilingID.ThermalZoneID,,,,,,
SpaceID,106,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.CeilingID.SpaceID,,,,,,
FoundationID,107,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FoundationID,,,,,,
FoundationArea,108,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FoundationID.FoundationArea,,,,,,
ThermalZoneID,109,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FoundationID.ThermalZoneID,,,,,,
SpaceID,110,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FoundationID.SpaceID,,,,,,
XOffset,111,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.XOffset,25b148b0-fd4e-4aac-8a5d-01c69b79d49f,Offset,Global Terms,"Distance from the edge of a surface to another surface or object. Offset can be used to help describe a building shape, as used in Commercial Asset Score Tool. It can also be used to describe the location of a window in a wall, where offset is used to describe the distance from the edge of al wall to the edge of a window frame",https://bedes.lbl.gov/node/25b148b0-fd4e-4aac-8a5d-01c69b79d49f,0.9523809523809524
YOffset,112,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.YOffset,25b148b0-fd4e-4aac-8a5d-01c69b79d49f,Offset,Global Terms,"Distance from the edge of a surface to another surface or object. Offset can be used to help describe a building shape, as used in Commercial Asset Score Tool. It can also be used to describe the location of a window in a wall, where offset is used to describe the distance from the edge of al wall to the edge of a window frame",https://bedes.lbl.gov/node/25b148b0-fd4e-4aac-8a5d-01c69b79d49f,0.9523809523809524
ZOffset,113,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ZOffset,25b148b0-fd4e-4aac-8a5d-01c69b79d49f,Offset,Global Terms,"Distance from the edge of a surface to another surface or object. Offset can be used to help describe a building shape, as used in Commercial Asset Score Tool. It can also be used to describe the location of a window in a wall, where offset is used to describe the distance from the edge of al wall to the edge of a window frame",https://bedes.lbl.gov/node/25b148b0-fd4e-4aac-8a5d-01c69b79d49f,0.9523809523809524
FloorsAboveGrade,114,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FloorsAboveGrade,,,,,,
FloorsBelowGrade,115,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FloorsBelowGrade,,,,,,
FloorsPartiallyBelowGrade,116,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FloorsPartiallyBelowGrade,,,,,,
FloorToFloorHeight,117,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FloorToFloorHeight,,,,,,
FloorToCeilingHeight,118,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.FloorToCeilingHeight,,,,,,
ThermalZones,119,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones,,,,,,
ThermalZone,120,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone,31a911ea-321d-46f8-af8b-a937c90790bc,Thermal Zone Layout,Global Terms,Type of zoning used for space conditioning,https://bedes.lbl.gov/node/31a911ea-321d-46f8-af8b-a937c90790bc,0.9157894736842105
DeliveryID,121,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.DeliveryID,,,,,,
HVACScheduleID,122,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.HVACScheduleID,,,,,,
SetpointTemperatureHeating,123,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.SetpointTemperatureHeating,,,,,,
SetbackTemperatureHeating,124,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.SetbackTemperatureHeating,,,,,,
HeatLowered,125,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.HeatLowered,,,,,,
SetpointTemperatureCooling,126,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.SetpointTemperatureCooling,,,,,,
SetupTemperatureCooling,127,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.SetupTemperatureCooling,,,,,,
ACAdjusted,128,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.ACAdjusted,,,,,,
Spaces,129,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces,,,,,,
Space,130,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space,,,,,,
OccupancyScheduleID,131,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space.OccupancyScheduleID,,,,,,
OccupantsActivityLevel,132,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space.OccupantsActivityLevel,804b1300-5049-4595-a2e4-6789ef6e3b02,Occupant Activity Level,Premises,The activity level that drives the amount of internal gains due to occupants.,https://bedes.lbl.gov/node/804b1300-5049-4595-a2e4-6789ef6e3b02,0.9735177865612649
DaylitFloorArea,133,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space.DaylitFloorArea,,,,,,
DaylightingIlluminanceSetpoint,134,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space.DaylightingIlluminanceSetpoint,,,,,,
PercentageOfCommonSpace,135,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space.PercentageOfCommonSpace,,,,,,
ConditionedVolume,136,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space.ConditionedVolume,c38f9cc1-b4fe-459f-a194-41188cc02e89,Condition,Global Terms,Description of a component's condition.,https://bedes.lbl.gov/node/c38f9cc1-b4fe-459f-a194-41188cc02e89,0.9058823529411765
PremisesName,137,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space.PremisesName,,,,,,
PremisesNotes,138,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space.PremisesNotes,,,,,,
PremisesIdentifiers,139,Audits.Audit.Sites.Site.Facilities.Facility.Subsections.Subsection.ThermalZones.ThermalZone.Spaces.Space.PremisesIdentifiers,,,,,,
